Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
any_debug;rtld.c;2239;0.39305853843688965;0-2;Double bit-flip
preloadlist;rtld.c;745;0.5250749588012695;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;1.1408848762512207;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.4423336982727051;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.0906617641448975;0-2;Double bit-flip
relocate_time;rtld.c;215;1.0646555423736572;0-2;Double bit-flip
relocate_time;rtld.c;215;1.0664520263671875;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;1.2107312679290771;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.9780051708221436;0-2;Double bit-flip
_dl_argv;rtld.c;86;1.134751796722412;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.31096625328063965;0-2;Double bit-flip
library_path;rtld.c;743;0.31597352027893066;0-2;Double bit-flip
audit_list;rtld.c;124;1.1911802291870117;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.6127843856811523;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.568866491317749;0-2;Double bit-flip
audit_list;rtld.c;124;0.3545854091644287;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.47134900093078613;0-2;Double bit-flip
_dl_argc;rtld.c;82;1.0940415859222412;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;0.41752195358276367;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.38413429260253906;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.927433967590332;0-2;Double bit-flip
version_info;rtld.c;747;0.5452063083648682;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.4280674457550049;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;1.155137300491333;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.8112633228302002;0-2;Double bit-flip
library_path;rtld.c;743;0.40590429306030273;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.8591341972351074;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.33178210258483887;0-2;Double bit-flip
_rtld_local;rtld.c;162;1.1621389389038086;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.2533109188079834;0-2;Double bit-flip
fbp;dl-load.c;890;0.6861615180969238;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.0904195308685303;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;1.1030254364013672;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.6428093910217285;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.943042516708374;0-2;Double bit-flip
preloadlist;rtld.c;745;1.1689472198486328;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.6475059986114502;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;0.4057948589324951;0-2;Double bit-flip
relocate_time;rtld.c;215;0.6528940200805664;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.4880037307739258;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.5381088256835938;0-2;Double bit-flip
rtld_total_time;rtld.c;326;0.8816461563110352;0-2;Double bit-flip
relocate_time;rtld.c;215;1.1861164569854736;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.5571300983428955;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;0.9512553215026855;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.975804328918457;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.6724886894226074;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.27726149559020996;0-2;Double bit-flip
audit_list;rtld.c;124;0.6602482795715332;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.848541259765625;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;1.1341688632965088;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.6311600208282471;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.602308988571167;0-2;Double bit-flip
preloadlist;rtld.c;745;0.269376277923584;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.9484233856201172;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.2167062759399414;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;1.0198266506195068;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.3619503974914551;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.4182889461517334;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.43158602714538574;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.8389723300933838;0-2;Double bit-flip
audit_list;rtld.c;124;0.7914748191833496;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.6353483200073242;0-2;Double bit-flip
start_time;rtld.c;217;0.42167091369628906;0-2;Double bit-flip
any_debug;rtld.c;2239;0.7043721675872803;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.9676506519317627;0-2;Double bit-flip
load_time;rtld.c;216;0.46066975593566895;0-2;Double bit-flip
relocate_time;rtld.c;215;1.1164131164550781;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.7338848114013672;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.27967095375061035;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.5072669982910156;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.9316174983978271;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.6868815422058105;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.9495108127593994;0-2;Double bit-flip
version_info;rtld.c;747;0.3934328556060791;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.990098237991333;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.29883623123168945;0-2;Double bit-flip
start_time;rtld.c;217;0.8533291816711426;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;0.690366268157959;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.8738753795623779;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.23579168319702148;0-2;Double bit-flip
cache;dl-cache.c;33;0.268965482711792;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.7757279872894287;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.31917715072631836;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.3302474021911621;0-2;Double bit-flip
preloadlist;rtld.c;745;1.1842892169952393;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.5209794044494629;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.6193928718566895;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.9575026035308838;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.7186436653137207;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.5241971015930176;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;1.2258281707763672;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.4648120403289795;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.38660764694213867;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.6992831230163574;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.4959535598754883;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.5580477714538574;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.7688720226287842;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.384044885635376;0-2;Double bit-flip
any_debug;rtld.c;2239;1.026068925857544;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;1.16058349609375;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.3435187339782715;0-2;Double bit-flip
library_path;rtld.c;743;1.0245659351348877;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;1.0161981582641602;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.2667994499206543;0-2;Double bit-flip
start_time;rtld.c;217;0.38320374488830566;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.7047219276428223;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;1.066969394683838;0-2;Double bit-flip
any_debug;rtld.c;2239;0.6567261219024658;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;0.44739842414855957;0-2;Double bit-flip
load_time;rtld.c;216;0.9639072418212891;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.8195624351501465;0-2;Double bit-flip
audit_list;rtld.c;124;0.7764716148376465;0-2;Double bit-flip
any_debug;rtld.c;2239;0.6626095771789551;0-2;Double bit-flip
load_time;rtld.c;216;1.1655855178833008;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.7898416519165039;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.0086073875427246;0-2;Double bit-flip
preloadlist;rtld.c;745;0.5046529769897461;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.1634509563446045;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;0.955235481262207;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.7043235301971436;0-2;Double bit-flip
relocate_time;rtld.c;215;0.4045100212097168;0-2;Double bit-flip
_IO_file_jumps_mmap;fileops.c;1562;1.1687757968902588;0-2;Double bit-flip
_IO_file_jumps_mmap;fileops.c;1562;0.6340413093566895;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;1.150085687637329;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;1.161715030670166;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.4698750972747803;0-2;Double bit-flip
load_time;rtld.c;216;0.5413389205932617;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.0041015148162842;0-2;Double bit-flip
version_info;rtld.c;747;1.1658973693847656;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;1.086120367050171;0-2;Double bit-flip
preloadlist;rtld.c;745;0.7028155326843262;0-2;Double bit-flip
preloadlist;rtld.c;745;0.5098440647125244;0-2;Double bit-flip
version_info;rtld.c;747;1.1219556331634521;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.9615030288696289;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.4924912452697754;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.1467187404632568;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.7079293727874756;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.7624022960662842;0-2;Double bit-flip
preload_file;rtld.c;1551;0.4633002281188965;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.8464648723602295;0-2;Double bit-flip
relocate_time;rtld.c;215;0.7991344928741455;0-2;Double bit-flip
any_debug;rtld.c;2239;0.934281587600708;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.7291581630706787;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.9610984325408936;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;1.056623935699463;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;0.46601009368896484;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;1.0091986656188965;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.42262840270996094;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;0.6759576797485352;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.36167097091674805;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.152071475982666;0-2;Double bit-flip
version_info;rtld.c;747;1.0515847206115723;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.6359891891479492;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.354447603225708;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.623342752456665;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.6420049667358398;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.535153865814209;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;1.005983591079712;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.3991837501525879;0-2;Double bit-flip
start_time;rtld.c;217;0.9323101043701172;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;1.0310020446777344;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.7406697273254395;0-2;Double bit-flip
audit_list;rtld.c;124;1.1249163150787354;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.9895675182342529;0-2;Double bit-flip
load_time;rtld.c;216;0.9570403099060059;0-2;Double bit-flip
library_path;rtld.c;743;0.29176831245422363;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.6713640689849854;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.8952820301055908;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.5804436206817627;0-2;Double bit-flip
start_time;rtld.c;217;1.1105687618255615;0-2;Double bit-flip
relocate_time;rtld.c;215;1.1300098896026611;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.4134805202484131;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.314547061920166;0-2;Double bit-flip
any_debug;rtld.c;2239;0.2922394275665283;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.4889066219329834;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.875216007232666;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.0919742584228516;0-2;Double bit-flip
preload_file;rtld.c;1551;0.9692459106445312;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.7429273128509521;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;1.174699068069458;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.3568994998931885;0-2;Double bit-flip
relocate_time;rtld.c;215;0.939690113067627;0-2;Double bit-flip
library_path;rtld.c;743;1.2312560081481934;0-2;Double bit-flip
any_debug;rtld.c;2239;1.1144590377807617;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.6340649127960205;0-2;Double bit-flip
audit_list;rtld.c;124;0.8314094543457031;0-2;Double bit-flip
preloadlist;rtld.c;745;0.9655013084411621;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;1.1140053272247314;0-2;Double bit-flip
library_path;rtld.c;743;1.0408191680908203;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.5650501251220703;0-2;Double bit-flip
file_size;rtld.c;794;0.5275635719299316;0-2;Double bit-flip
relocate_time;rtld.c;215;1.178316354751587;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.7816967964172363;0-2;Double bit-flip
version_info;rtld.c;747;0.7656245231628418;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.293698787689209;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.5599839687347412;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.9422774314880371;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.40261220932006836;0-2;Double bit-flip
file_size;rtld.c;794;0.3474111557006836;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;1.1081616878509521;0-2;Double bit-flip
start_time;rtld.c;217;0.8394167423248291;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.654625415802002;0-2;Double bit-flip
library_path;rtld.c;743;1.1550838947296143;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;0.8482601642608643;0-2;Double bit-flip
load_time;rtld.c;216;0.36748600006103516;0-2;Double bit-flip
version_info;rtld.c;747;0.4544806480407715;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.31223607063293457;0-2;Double bit-flip
version_info;rtld.c;747;0.8046088218688965;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.9236488342285156;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.5099380016326904;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.49982237815856934;0-2;Double bit-flip
_IO_file_jumps_mmap;fileops.c;1562;0.8660914897918701;0-2;Double bit-flip
audit_list;rtld.c;124;1.1061441898345947;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;0.8999645709991455;0-2;Double bit-flip
ranges;dl-reloc.c;258;0.09307980537414551;0-2;Double bit-flip
relocate_time;rtld.c;215;1.1888115406036377;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;1.0472838878631592;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.4301457405090332;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;0.5499801635742188;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;1.0087177753448486;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;1.0634887218475342;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.5238597393035889;0-2;Double bit-flip
start_time;rtld.c;217;0.3089921474456787;0-2;Double bit-flip
relocate_time;rtld.c;215;1.0798892974853516;0-2;Double bit-flip
_rtld_local;rtld.c;162;1.0476393699645996;0-2;Double bit-flip
relocate_time;rtld.c;215;0.4934113025665283;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;0.6728963851928711;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.8612442016601562;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.45347142219543457;0-2;Double bit-flip
_IO_file_jumps_mmap;fileops.c;1562;0.990302324295044;0-2;Double bit-flip
library_path;rtld.c;743;0.7253322601318359;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;1.1829209327697754;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.4340698719024658;0-2;Double bit-flip
start_time;rtld.c;217;0.9292082786560059;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.4922044277191162;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.187234878540039;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.7678406238555908;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.7897069454193115;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.9625270366668701;0-2;Double bit-flip
preloadlist;rtld.c;745;1.1161293983459473;0-2;Double bit-flip
audit_list;rtld.c;124;0.5665605068206787;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.0112793445587158;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.8492519855499268;0-2;Double bit-flip
start_time;rtld.c;217;0.5881867408752441;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.9071364402770996;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.8457427024841309;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.5226304531097412;0-2;Double bit-flip
preloadlist;rtld.c;745;0.3663029670715332;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.6465969085693359;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.3612823486328125;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;1.1865036487579346;0-2;Double bit-flip
end2;do-rel.h;51;0.5226879119873047;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;0.3122682571411133;0-2;Double bit-flip
preloadlist;rtld.c;745;0.9694883823394775;0-2;Double bit-flip
version_info;rtld.c;747;0.9847614765167236;0-2;Double bit-flip
load_time;rtld.c;216;1.0547606945037842;0-2;Double bit-flip
relocate_time;rtld.c;215;0.44724345207214355;0-2;Double bit-flip
start_time;rtld.c;217;0.26860785484313965;0-2;Double bit-flip
relocate_time;rtld.c;215;1.1445345878601074;0-2;Double bit-flip
load_time;rtld.c;216;1.0746533870697021;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.7646894454956055;0-2;Double bit-flip
audit_list;rtld.c;124;0.7519121170043945;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.25394129753112793;0-2;Double bit-flip
_rtld_global;rtld.c;140;1.1070716381072998;0-2;Double bit-flip
preloadlist;rtld.c;745;0.9589388370513916;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.7265605926513672;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.0363211631774902;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.917503833770752;0-2;Double bit-flip
any_debug;rtld.c;2239;0.5386550426483154;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.24350333213806152;0-2;Double bit-flip
relocate_time;rtld.c;215;0.3073689937591553;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.6303420066833496;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.6477985382080078;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.9434282779693604;0-2;Double bit-flip
_IO_file_jumps_mmap;fileops.c;1562;0.8023984432220459;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.875779390335083;0-2;Double bit-flip
start_time;rtld.c;217;1.023571491241455;0-2;Double bit-flip
start_time;rtld.c;217;0.7204205989837646;0-2;Double bit-flip
audit_list;rtld.c;124;0.6705431938171387;0-2;Double bit-flip
file_size;rtld.c;794;0.36505866050720215;0-2;Double bit-flip
preloadlist;rtld.c;745;0.39462733268737793;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.525463342666626;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.8581390380859375;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.6947956085205078;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.5346150398254395;0-2;Double bit-flip
preloadlist;rtld.c;745;0.4970240592956543;0-2;Double bit-flip
any_debug;rtld.c;2239;0.967432975769043;0-2;Double bit-flip
relocate_time;rtld.c;215;0.41469597816467285;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.7847034931182861;0-2;Double bit-flip
any_debug;rtld.c;2239;0.9378926753997803;0-2;Double bit-flip
version_info;rtld.c;747;0.724010705947876;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.2594013214111328;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.755774974822998;0-2;Double bit-flip
preloadlist;rtld.c;745;0.31226348876953125;0-2;Double bit-flip
preload_file;rtld.c;1551;0.6353931427001953;0-2;Double bit-flip
audit_list;rtld.c;124;0.6885535717010498;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;0.9913525581359863;0-2;Double bit-flip
start_time;rtld.c;217;0.3715651035308838;0-2;Double bit-flip
version_info;rtld.c;747;0.621518611907959;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;0.5687782764434814;0-2;Double bit-flip
relocate_time;rtld.c;215;0.9492039680480957;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;1.2134571075439453;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.5196490287780762;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.40683603286743164;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.7869982719421387;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.36524224281311035;0-2;Double bit-flip
_dl_argc;rtld.c;82;1.1516993045806885;0-2;Double bit-flip
load_time;rtld.c;216;0.6316781044006348;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.4884312152862549;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.6512014865875244;0-2;Double bit-flip
load_time;rtld.c;216;1.0555088520050049;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.507981538772583;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.2997243404388428;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;0.47542810440063477;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;1.1271617412567139;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.7980971336364746;0-2;Double bit-flip
audit_list;rtld.c;124;0.8102405071258545;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.5454778671264648;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.6023693084716797;0-2;Double bit-flip
library_path;rtld.c;743;0.7776679992675781;0-2;Double bit-flip
file_size;rtld.c;794;0.7455618381500244;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.4720582962036133;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.7242493629455566;0-2;Double bit-flip
library_path;rtld.c;743;0.9893889427185059;0-2;Double bit-flip
library_path;rtld.c;743;0.5495495796203613;0-2;Double bit-flip
load_time;rtld.c;216;0.7283475399017334;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.5015497207641602;0-2;Double bit-flip
preloadlist;rtld.c;745;0.3438231945037842;0-2;Double bit-flip
version_info;rtld.c;747;1.0819554328918457;0-2;Double bit-flip
end2;do-rel.h;51;0.12999773025512695;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.7039949893951416;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.8893229961395264;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.9879739284515381;0-2;Double bit-flip
version_info;rtld.c;747;0.37744712829589844;0-2;Double bit-flip
start_time;rtld.c;217;0.6003153324127197;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.798607349395752;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.9646646976470947;0-2;Double bit-flip
any_debug;rtld.c;2239;0.6026701927185059;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.33704686164855957;0-2;Double bit-flip
rtld_total_time;rtld.c;326;1.0717949867248535;0-2;Double bit-flip
any_debug;rtld.c;2239;1.2017953395843506;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.4250016212463379;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.560164213180542;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.5987489223480225;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.6304233074188232;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.2567458152770996;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;1.110534906387329;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.0939946174621582;0-2;Double bit-flip
relocate_time;rtld.c;215;1.0870800018310547;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.4183816909790039;0-2;Double bit-flip
_dl_argc;rtld.c;82;1.1105132102966309;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.7599995136260986;0-2;Double bit-flip
relocate_time;rtld.c;215;1.0878479480743408;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.5431468486785889;0-2;Double bit-flip
library_path;rtld.c;743;0.6970410346984863;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.4485588073730469;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.9830484390258789;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.7197623252868652;0-2;Double bit-flip
